Time (s),Altitude (m),Radius (m),Radial Velocity (m/s),True Anomoly (rad),Angular Velocity (rad/s)
0.0,407000.0,6785100.0,0.0,0.0,0.0011296101909869048
2000.0,406706.2883977331,6784806.288397733,-0.15963841059498915,2.2592982142396814,0.0011297074638915055
4000.0,406773.3720435491,6784873.372043549,0.19243309862258962,4.518733139749727,0.0011296845916497723
6000.0,406960.9142916845,6785060.9142916845,-0.09535714902747372,6.778004300378545,0.0011296216131045683
8000.0,406634.6496893568,6784734.649689357,-0.08162152487998807,9.037357312151062,0.0011297297270441763
10000.0,406840.9031457659,6784940.903145766,0.18863978508403895,11.296780458299816,0.0011296605106509879
12000.0,406884.13187910337,6784984.131879103,-0.16856112351872737,13.556043061800334,0.001129645586747226
14000.0,406602.11255644634,6784702.112556446,0.01516528836111404,15.815449986241697,0.0011297389680150053
16000.0,406896.34456223063,6784996.344562231,0.13877665419238855,18.074844455552018,0.0011296404554524127
18000.0,406783.49142614193,6784883.491426142,-0.2019111337117952,20.334120935674296,0.0011296775047708312
20000.0,406611.9112608833,6784711.911260883,0.10741166737292912,22.59357021558232,0.0011297341093432023
22000.0,406921.84360031784,6785021.843600318,0.05491396545637001,24.85292829695761,0.0011296303701958232
24000.0,406678.62738461606,6784778.627384616,-0.18762634981245452,27.11223996527123,0.0011297108295945323
26000.0,406656.96481417306,6784756.964814173,0.17305871043492943,29.371712224325382,0.001129717509479526
28000.0,406906.7606767453,6785006.760676745,-0.04278417833458824,31.6310372496762,0.0011296337971401942
30000.0,406590.12686070614,6784690.126860706,-0.12907224364883427,33.8903992444462,0.0011297387053554127
32000.0,406721.83906249516,6784821.839062495,0.19632660724241935,36.14987188127685,0.001129694308919459
34000.0,406850.1146894116,6784950.114689412,-0.1308930288866881,38.40917741152076,0.001129651063059287
36000.0,406534.4721855279,6784634.472185528,-0.040429721533214204,40.66859512948602,0.001129755642325347
38000.0,406786.4341823701,6784886.43418237,0.17184247006959172,42.92804781892884,0.0011296712014258613
40000.0,406760.9535524603,6784860.95355246,-0.18840603590228355,45.187354313116565,0.0011296791558517373
42000.0,406520.4480750682,6784620.448075068,0.05712013721508546,47.44682207791275,0.0011297587142395959
44000.0,406830.6006560456,6784930.600656046,0.10530464849168396,49.70624155246285,0.0011296548965020177
46000.0,406655.995735961,6784755.995735961,-0.20138104186147066,51.96557161764596,0.0011297125091492043
48000.0,406546.9098641621,6784646.909864162,0.14019198588955759,54.22507402629204,0.0011297483022402704
50000.0,406839.1361948354,6784939.136194835,0.01268279892772596,56.48445725645859,0.001129650455785598
52000.0,406555.87336000893,6784655.873360009,-0.1667675836296759,58.74383011127219,0.0011297442525142305
54000.0,406602.75885060243,6784702.758850602,0.18874429091593484,61.003345758466125,0.0011297281030777772
56000.0,406805.42508850247,6784905.4250885025,-0.08361694409600319,63.26270077790491,0.0011296600819403289
58000.0,406480.06657135114,6784580.066571351,-0.09290921576583902,65.52212762825091,0.0011297678980910805
60000.0,406669.9394212477,6784769.939421248,0.19115101531162088,67.78163424265021,0.0011297041302917655
62000.0,406732.94884206355,6784832.948842064,-0.1604943424573097,70.04097817093736,0.0011296826160514125
64000.0,406442.1090333611,6784542.109033361,0.0024024651775260007,72.30045955931209,0.0011297789378685882
66000.0,406727.761080347,6784827.761080347,0.14695962197506326,74.55993937155164,0.0011296832741984591
68000.0,406634.54094730783,6784734.540947308,-0.1996326159015366,76.81929423342429,0.0011297137854245011
70000.0,406446.38898852374,6784546.388988524,0.09631022615199064,79.07881996901004,0.0011297759099175408
72000.0,406757.75060940906,6784857.750609409,0.06675063863750999,81.33826396136445,0.001129671686000213
74000.0,406529.20559079666,6784629.205590797,-0.19163768577414664,83.59765144773834,0.001129747262076643
76000.0,406487.3438698761,6784587.343869876,0.16632129814691746,85.85720296539597,0.0011297606670472098
78000.0,406748.0562566761,6784848.056256676,-0.03028234697917392,88.11661300097074,0.0011296733117882188
80000.0,406437.54310124647,6784537.5431012465,-0.1383247324025585,90.37604933967444,0.0011297761854729216
