Time (s),Altitude (m),Radius (m),Radial Velocity (m/s),True Anomoly (rad),Angular Velocity (rad/s)
0.0,349000.0,6727100.0,0.0,0.0,0.0011442506814828707
2000.0,348683.389895943,6726783.389895943,-0.18394994200287504,2.288582721521286,0.0011443549751872842
4000.0,348703.55296068545,6726803.552960685,0.1749704849046147,4.577327130958223,0.0011443446663362666
6000.0,348859.4498470938,6726959.449847094,-0.11324705230424147,6.865924042491119,0.0011442882006001216
8000.0,348500.383432664,6726600.383432664,-0.09290163336356787,9.154621711599358,0.0011444069246741378
10000.0,348682.63897899725,6726782.638978997,0.1681135410181795,11.443402640567776,0.0011443414546361969
12000.0,348667.32637737226,6726767.326377372,-0.19544071172317934,13.732041974405222,0.0011443432282863077
14000.0,348371.04618974496,6726471.046189745,0.021870161617286416,16.020852892914917,0.0011444405750309125
16000.0,348641.27245829813,6726741.272458298,0.0990605518355659,18.309648251795792,0.0011443451647430408
18000.0,348447.05929185636,6726547.059291856,-0.21950517843267625,20.598361479845153,0.001144407794752398
20000.0,348297.6509563532,6726397.650956353,0.1221408250505925,22.887267054039757,0.001144455151464056
22000.0,348552.90762165375,6726652.907621654,-0.00903474461221124,25.176070660197315,0.0011443648276977113
24000.0,348231.14700837247,6726331.1470083725,-0.17780996202101954,27.464885280315965,0.0011444708427272125
26000.0,348263.8598714741,6726363.859871474,0.17504901960081687,29.753856358437666,0.001144456213280954
28000.0,348406.5118826153,6726506.511882615,-0.12049817418370228,32.042679894319164,0.0011444041971744763
30000.0,348050.46924120747,6726150.469241207,-0.08430792512200629,34.33161047791208,0.0011445218629852958
32000.0,348240.21106300876,6726340.211063009,0.16312741862481228,36.620616990999636,0.0011444537861944762
34000.0,348210.03229596466,6726310.032295965,-0.1984624847847431,38.90948624095527,0.0011444605702968236
36000.0,347923.9237875249,6726023.923787525,0.029902509683165657,41.19852973190966,0.0011445544222851434
38000.0,348193.79746525455,6726293.797465255,0.09053629659583276,43.48755077816064,0.0011444590677110878
40000.0,347987.81687916163,6726087.816879162,-0.21737219169658203,45.776497100998455,0.0011445256633740037
42000.0,347852.32439717464,6725952.324397175,0.1270155889581351,48.06563398288281,0.0011445682423227989
44000.0,348099.1867762916,6726199.186776292,-0.01856433046651254,50.35466476392739,0.001144480711468182
46000.0,347772.5513761947,6725872.551376195,-0.1711012352454533,52.643714802425166,0.0011445883533342334
48000.0,347818.20727227256,6725918.207272273,0.17481112367660104,54.93291558312903,0.0011445692665848356
50000.0,347946.7554053273,6726046.755405327,-0.12790238623073716,57.22196906604155,0.001144521992387173
52000.0,347594.31495249085,6725694.314952491,-0.07526332195721439,59.51113603983364,0.0011446384014981918
54000.0,347791.5738093825,6725891.5738093825,0.15771045762037117,61.80037120952431,0.001144567705055412
56000.0,347745.8868519245,6725845.8868519245,-0.20137709615164473,64.08947382882606,0.0011445797183488274
58000.0,347470.6714270301,6725570.67142703,0.03823895342511729,66.37875328368744,0.0011446698275786274
60000.0,347739.8626527069,6725839.862652707,0.08153327185010441,68.66800314804826,0.0011445746393720921
62000.0,347521.88897476625,6725621.888974766,-0.21489276135876365,70.95718608449982,0.0011446452774939717
64000.0,347400.88948435616,6725500.889484356,0.1317705119388803,73.24655750743052,0.0011446828792329349
66000.0,347638.6495142346,6725738.649514235,-0.028360183053826423,75.53581877433245,0.0011445983815705028
68000.0,347307.43281652033,6725407.43281652,-0.16390955393077544,77.82510779675893,0.0011447075496479843
70000.0,347366.36686958,6725466.36686958,0.1741998932176694,80.11454143181638,0.001144683888500357
72000.0,347479.9571588831,6725579.957158883,-0.13536814574427877,82.4038283284576,0.0011446416468796768
74000.0,347131.86403951794,6725231.864039518,-0.06581254771101135,84.69323520733984,0.0011447565439336482
76000.0,347336.4423990855,6725436.4423990855,0.1517143284405391,86.9827021880094,0.0011446832925648303
78000.0,347274.70004129596,6725374.700041296,-0.20402560781441734,89.27204180662605,0.0011447007215825767
80000.0,347011.30118499696,6725111.301184997,0.046759980779350986,91.56156060940536,0.0011447867710540766
82000.0,347279.0279756831,6725379.027975683,0.0719033219032521,93.85104252675063,0.0011446920137692857
84000.0,347049.0185282491,6725149.018528249,-0.2117819871234088,96.14046584750142,0.0011447667088441327
86000.0,346943.3834030591,6725043.383403059,0.1363385407496868,98.43007504481777,0.0011447990335656862
88000.0,347170.9364224905,6725270.9364224905,-0.038561553531045324,100.71957018123189,0.0011447179444709374
90000.0,346835.6730836611,6724935.673083661,-0.15613509550942767,103.00910191365217,0.001144828455917192
92000.0,346908.1603086656,6725008.160308666,0.17315364603351024,105.29877159750873,0.0011448001235904585
94000.0,347005.8697970556,6725105.869797056,-0.14284677289413078,107.58829549833446,0.0011447632288123445
96000.0,346662.98448457755,6724762.984484578,-0.05588122701261399,109.87794590629139,0.0011448763189761903
98000.0,346874.6106171729,6724974.610617173,0.14514213273866808,112.16764791107764,0.001144800602619923
100000.0,346796.2479083091,6724896.247908309,-0.20636383463383845,114.45722827992155,0.001144823639997957
102000.0,346545.6186578879,6724645.618657888,0.05545506927487117,116.74698991692344,0.001144905302388638
104000.0,346811.0882040886,6724911.088204089,0.06175001407220153,119.03670723900157,0.0011448112443255946
106000.0,346569.1198722413,6724669.119872241,-0.20810630575165204,121.32637477287095,0.0011448899701118507
108000.0,346479.46245420445,6724579.462454204,0.1406772889096662,123.61622509774055,0.0011449168056059202
110000.0,346695.83293711115,6724795.832937111,-0.049042075915196694,125.9059576666215,0.0011448394566092512
112000.0,346357.1000023661,6724457.100002366,-0.14772893424654135,128.19573592208593,0.0011449511139973972
114000.0,346443.29350636806,6724543.293506368,0.17150924404113171,130.48564494699184,0.0011449180550663074
116000.0,346524.24726029206,6724624.247260292,-0.15023752885466762,132.77540963469795,0.0011448868051553097
118000.0,346187.60157129075,6724287.601571291,-0.04553495436093133,135.0653072519029,0.0011449977350171054
120000.0,346405.6943061482,6724505.694306148,0.13780237818116833,137.35524761801645,0.0011449197489351267
122000.0,346310.3445407571,6724410.344540757,-0.20821613106212744,139.64507269033373,0.0011449485198559745
124000.0,346073.50064961705,6724173.500649617,0.06414596413793268,141.93508067291395,0.0011450254462211445
126000.0,346335.6803809395,6724435.6803809395,0.051009877722940744,144.22503690637186,0.0011449324373839626
128000.0,346082.00856246334,6724182.008562463,-0.20375175876905366,146.51495264864442,0.0011450151067858515
130000.0,346008.97952508274,6724108.979525083,0.14463074908255608,148.80504748955764,0.0011450362279133688
132000.0,346213.03939691465,6724313.039396915,-0.05976580981881998,151.09502118879726,0.0011449630026119488
134000.0,345871.6051226724,6723971.605122672,-0.1386680405088746,153.38504988560308,0.0011450755432253158
136000.0,345971.5429230388,6724071.542923039,0.16926728803681865,155.6752016230507,0.0011450377413260693
138000.0,346034.85471411236,6724134.854714112,-0.15747287102130927,157.96521100040508,0.0011450124382712792
140000.0,345705.4841560861,6723805.484156086,-0.034774642523029746,160.2553596204944,0.0011451208528836226
142000.0,345929.5622163769,6724029.562216377,0.12976914468392267,162.54554177215405,0.0011450407583220967
144000.0,345816.7325525563,6723916.732552556,-0.20956562161617462,164.83561559306045,0.0011450754309644225
146000.0,345594.7569093853,6723694.756909385,0.07290557863085559,167.12587355686577,0.0011451472491928096
148000.0,345852.6620879723,6723952.662087972,0.0396645075870732,169.41607226619817,0.0011450556234120883
150000.0,345587.4327631863,6723687.432763186,-0.19868568142867385,171.7062403180232,0.0011451421865082774
152000.0,345531.7733199438,6723631.773319944,0.14825961343879235,173.99658317814084,0.0011451573370458961
154000.0,345722.19473353773,6723822.194733538,-0.07076833880223783,176.28680183981848,0.0011450886872277717
156000.0,345379.1061883876,6723479.106188388,-0.1288168179921032,178.57708503633,0.0011452017531601317
158000.0,345492.7633149363,6723592.763314936,0.16623110687674983,180.86748285161576,0.0011451592132798386
160000.0,345537.3549392652,6723637.354939265,-0.16452195805711697,183.15774097845141,0.0011451402245797795
162000.0,345216.62026296277,6723316.620262963,-0.023624710451074168,185.44814446607316,0.001145245657914087
164000.0,345445.80665580835,6723545.806655808,0.12093893004308003,187.7385719261339,0.0011451637509089943
166000.0,345315.2271141354,6723415.227114135,-0.2102661273786194,190.02889873054676,0.0011452044175768057
168000.0,345109.19707589597,6723209.197075896,0.08160701706460471,192.31941037242214,0.0011452707571260562
170000.0,345361.63296302967,6723461.63296303,0.027719722475855555,194.60985530576275,0.0011451809198575861
172000.0,345085.218348586,6723185.218348586,-0.19286151387567202,196.90027992630303,0.0011452712495727195
