Time (s),Altitude (m),Radius (m),Radial Velocity (m/s),True Anomoly (rad),Angular Velocity (rad/s)
122000.0,408105.976174972,6786205.976174972,0.08599431644550393,137.78349259931406,0.0011293355929851581
124000.0,407904.1478358926,6786004.147835893,-0.19466316174485013,140.04219663789826,0.0011294026000184588
126000.0,407836.9313068809,6785936.931306881,0.15782528250760527,142.30106693869163,0.0011294248019898042
128000.0,408117.3051629849,6786217.305162985,-0.009155687525278905,144.5598027237241,0.0011293313078674992
130000.0,407821.77317839675,6785921.773178397,-0.1495475221437256,146.81854644873007,0.0011294295051374737
132000.0,407910.0112829488,6786010.011282949,0.19563641856211128,149.07741792573836,0.0011293999612886883
134000.0,408086.7185818413,6786186.718581841,-0.10228529652842705,151.33612260275777,0.001129340973530396
136000.0,407767.34967010096,6785867.349670101,-0.06912190989826147,153.5949147155783,0.0011294471065815743
138000.0,407989.4328334909,6786089.432833491,0.1866532828069422,155.85376596026913,0.001129373010602515
140000.0,408019.9989327546,6786119.998932755,-0.17128223929888706,158.11245807895156,0.0011293626658009268
142000.0,407752.4028922217,6785852.402892222,0.027548589733398538,160.37129651017875,0.0011294515670329062
144000.0,408054.98342553247,6786154.9834255325,0.13294154789338683,162.63011157770916,0.0011293506776549433
146000.0,407931.5298966011,6786031.529896601,-0.19978816188642456,164.88881335816913,0.0011293915979628348
148000.0,407778.98310347553,6785878.9831034755,0.11741666260088521,167.14768576960532,0.0011294422038013515
150000.0,408089.40987290256,6786189.409872903,0.04726412248766398,169.40645813600892,0.0011293387044467038
