Time (s),Altitude (m),Radius (m),Radial Velocity (m/s),True Anomoly (rad),Angular Velocity (rad/s)
0.0,349000.0,6727100.0,0.0,0.0,0.0011442506814828707
2000.0,348702.5465868497,6726802.54658685,-0.16017869540465238,2.2885816069185587,0.0011443509017505075
4000.0,348773.6786382571,6726873.678638257,0.19158134410281288,4.577302101816446,0.0011443257165479474
6000.0,348939.2596200574,6727039.259620057,-0.11097146542807326,6.865858487089299,0.0011442684073261265
8000.0,348612.1611181339,6726712.161118134,-0.06459769693401077,9.154511391111772,0.0011443787132155495
10000.0,348838.6914118808,6726938.691411881,0.17681563866817332,11.443220868402136,0.001144300656760363
12000.0,348829.48958197515,6726929.489581975,-0.18709694930654425,13.731778945583015,0.001144302810503086
14000.0,348576.955192334,6726676.955192334,0.05022946225370461,16.02049910549349,0.0011443877470838724
16000.0,348880.06292960607,6726980.062929606,0.10178665292628891,18.309176918117036,0.001144283638136677
18000.0,348695.49607182853,6726795.4960718285,-0.20324599665630128,20.597767963003086,0.0011443454530512894
20000.0,348597.02810935304,6726697.028109353,0.14647470070682111,22.886535009194105,0.0011443779692687215
22000.0,348872.7499181982,6726972.749918198,-0.008658122583423144,25.175176803000518,0.0011442831797296828
24000.0,348570.1964815231,6726670.196481523,-0.15419481004595073,27.463826966155843,0.001144385135983941
26000.0,348654.22414147295,6726754.224141473,0.19229182035558826,29.752610878940025,0.0011443555580718692
28000.0,348807.78094291687,6726907.780942917,-0.1179852645541095,32.04123006886826,0.0011443023333619282
30000.0,348483.4328296995,6726583.4328296995,-0.05619665398952907,34.32995181092178,0.0011444117047342201
32000.0,348718.20469957497,6726818.204699575,0.17268311065674183,36.618722897694276,0.0011443308367393432
34000.0,348695.2058850592,6726795.205885059,-0.19016519923444128,38.9073461607341,0.0011443376808481904
36000.0,348452.3950202968,6726552.395020297,0.058375532051600024,41.19613415722525,0.0011444193090391216
38000.0,348756.39127415046,6726856.39127415,0.09413541735368568,43.484872810855,0.0011443148892739728
40000.0,348560.839175527,6726660.839175527,-0.20136556468625763,45.773531288009416,0.001144380440746473
42000.0,348475.7349225618,6726575.734922562,0.15152793489694166,48.062364159345314,0.0011444084074253397
44000.0,348744.7091873614,6726844.709187361,-0.017260206107040467,50.35106741363673,0.0011443159055775918
46000.0,348437.5398762673,6726537.539876267,-0.14804145000962646,52.639786441369566,0.001144419433241598
48000.0,348534.2558748191,6726634.255874819,0.1927120710493117,54.92863391388039,0.0011443855327042934
50000.0,348675.57742257975,6726775.57742258,-0.12477993981275141,57.21731630790827,0.001144336464653335
52000.0,348354.4767189473,6726454.476718947,-0.04772003344319154,59.5061071167071,0.0011444447322887389
54000.0,348597.10402536485,6726697.104025365,0.16827307149595436,61.79493997302939,0.0011443611838445969
56000.0,348560.39504132606,6726660.395041326,-0.19290347955121728,64.08362879233891,0.0011443726891904175
58000.0,348327.6111636022,6726427.611163602,0.06628434892727213,66.37248472063749,0.0011444509053975703
60000.0,348631.8988209069,6726731.898820907,0.08631850801642806,68.66128449670865,0.0011443463779084847
62000.0,348425.71207260806,6726525.712072608,-0.19907157700033157,70.95001082618606,0.0011444155469848942
64000.0,348354.24717291724,6726454.247172917,0.15630263816452575,73.23890957900072,0.0011444388698764896
66000.0,348615.79513959866,6726715.795139599,-0.025915855089702185,75.52767460174422,0.0011443488868325487
68000.0,348304.55234356504,6726404.552343565,-0.14148902447811051,77.81646286875345,0.0011444538014892868
70000.0,348413.9076140318,6726513.907614032,0.1926677008631222,80.1053739495888,0.0011444155945911465
72000.0,348542.4464346273,6726642.446434627,-0.13137629506962853,82.3941199895638,0.001144370869819859
74000.0,348225.41620653216,6726325.416206532,-0.03902302659462754,84.68298013528964,0.0011444777535283691
76000.0,348475.3651697049,6726575.365169705,0.16333196413149723,86.9718748364151,0.0011443917059871483
78000.0,348424.72803766467,6726524.728037665,-0.19522151890140166,89.26062976373858,0.0011444079471425003
80000.0,348202.8060556529,6726302.806055653,0.07424253498519916,91.54955379715342,0.00114448246691136
82000.0,348506.63615060784,6726606.636150608,0.07808065063272578,93.83841482336041,0.0011443780865047356
84000.0,348290.0076495595,6726390.0076495595,-0.19630876755084142,96.12720949195605,0.0011444508078732073
86000.0,348232.59731657244,6726332.597316572,0.16078801766489953,98.41617419741931,0.0011444693452186704
88000.0,348485.8680541534,6726585.868054153,-0.034726323953158736,100.70500131818505,0.0011443821707090537
90000.0,348171.287609512,6726271.287609512,-0.1344292642322751,102.99385927147347,0.001144488222086683
