Time (s),Altitude (m),Radius (m),Radial Velocity (m/s),True Anomoly (rad),Angular Velocity (rad/s)
0.0,408250.0,6786350.0,0.0,0.0,0.001129298104108984
2000.0,407955.75833078753,6786055.7583307875,-0.16039685316868957,2.2586740240018814,0.0011293954410197236
4000.0,408021.07833182905,6786121.078331829,0.19187767928748534,4.517485436889775,0.0011293730982919095
6000.0,408208.7946898183,6786308.794689818,-0.09503220166723719,6.77613364102282,0.0011293100231342275
8000.0,407881.60134361405,6785981.601343614,-0.08293112745498393,9.034863463289117,0.0011294183286880103
10000.0,408085.83164007775,6786185.831640078,0.18853411224344555,11.293664576626151,0.001129349749412313
12000.0,408130.1377743734,6786230.137774373,-0.1682431229709856,13.552305315231177,0.0011293344061288108
14000.0,407846.1695365589,6785946.169536559,0.013366855026764046,15.811090148361991,0.0011294283252407538
16000.0,408138.9239451643,6786238.923945164,0.13952151546248334,18.069864104771195,0.001129330281571686
18000.0,408027.5745738745,6786127.5745738745,-0.20225703770743775,20.328519540538796,0.0011293667457057375
20000.0,407852.74121392705,6785952.741213927,0.10555682918102137,22.58734808956881,0.0011294243390270382
22000.0,408162.4586697398,6786262.45866974,0.05638733418194768,24.846087091681564,0.0011293206508167504
24000.0,407920.42946206033,6786020.42946206,-0.18892892604895636,27.104778501590577,0.0011294006104973049
26000.0,407894.562019621,6785994.562019621,0.17172152119013767,29.36363162675521,0.0011294086186579696
28000.0,408145.8075692756,6786245.807569276,-0.040985504481279654,31.62233875115789,0.001129324394027751
30000.0,407829.01215919666,6785929.012159197,-0.13143518624396955,33.88108137670996,0.0011294292401251196
32000.0,407956.53291730024,6786056.5329173,0.1960965534922277,36.13993666768207,0.0011293861907123281
34000.0,408087.7730647456,6786187.773064746,-0.12941723559386437,38.39862515452553,0.0011293419098823132
36000.0,407770.0505279945,6785870.0505279945,-0.043487687431225865,40.657424587827414,0.001129447065640393
38000.0,408018.6784298988,6786118.678429899,0.1727959775526489,42.91626167755658,0.0011293637045239374
40000.0,407996.99465999845,6786096.994659998,-0.18771315589803422,45.17495183530854,0.001129370323588087
42000.0,407752.4244787041,6785852.424478704,0.05382707704160439,47.43380268750774,0.0011294511303978302
44000.0,408061.09133313596,6786161.091333136,0.10750010342986827,49.69260813418957,0.001129347785921602
46000.0,407889.9863028284,6785989.986302828,-0.20214038320332628,51.951322377859626,0.001129404139404801
48000.0,407775.0485966094,6785875.048596609,0.13742758839595093,54.210209639250245,0.0011294417956037026
50000.0,408068.4404728003,6786168.4404728,0.01577809211553841,56.468980162930194,0.0011293435371581338
52000.0,407787.1872661002,6785887.1872661,-0.1692236894017321,58.72773773972236,0.00112943655423075
54000.0,407827.4176569516,6785927.417656952,0.18730103777383386,60.98664024450209,0.0011294225587390855
56000.0,408033.83983925637,6786133.839839256,-0.0804752723655728,63.24538345944442,0.0011293532498688507
58000.0,407707.84118636884,6785807.841186369,-0.096869168551505,65.50419587210153,0.0011294611619037439
60000.0,407891.80101212766,6785991.801012128,0.19165157370045963,67.76309147214366,0.0011293993224491012
62000.0,407960.49906431884,6786060.499064319,-0.1583477067948939,70.02182405463304,0.001129375856146254
64000.0,407665.68759911694,6785765.687599117,-0.0023371760395011396,72.2806922865881,0.0011294733879153348
66000.0,407947.7306310842,6786047.730631084,0.14947857851199292,74.53956304765846,0.001129378899919845
68000.0,407860.64753237553,6785960.6475323755,-0.19927884705209048,76.79830678987913,0.0011294072863060722
70000.0,407665.59490757436,6785765.594907574,0.09180677325322227,79.05722111510018,0.0011294716111110846
72000.0,407976.66138308216,6786076.661383082,0.07080501439392875,81.31605762965174,0.0011293674635541907
74000.0,407752.9721725434,6785852.972172543,-0.19355323845080086,83.5748342418946,0.0011294413208568581
76000.0,407702.3683687886,6785802.368368789,0.16315997944442034,85.83377654451773,0.0011294575609687998
78000.0,407966.54503511917,6786066.545035119,-0.025544099879903904,88.09258015848883,0.0011293690230777236
80000.0,407657.96572003234,6785757.965720032,-0.1424889075578418,90.35140608378923,0.0011294711382116229
82000.0,407762.06663391646,6785862.066633916,0.19464383364676655,92.61035413193771,0.001129435879025061
84000.0,407914.65798507724,6786014.657985077,-0.11657656104424616,94.86913661866735,0.001129384485022392
86000.0,407593.0803106902,6785693.08031069,-0.058364327084843105,97.12801911352189,0.0011294909280351625
88000.0,407825.2638353314,6785925.263835331,0.17889332370476196,99.3869519479431,0.0011294130322147327
90000.0,407828.2320806943,6785928.232080694,-0.180703262510575,101.6457326615107,0.0011294114428771521
92000.0,407568.5850922866,6785668.585092287,0.038773855828776,103.9046680908818,0.0011294972709660891
94000.0,407871.62875816226,6785971.628758162,0.11953647869461177,106.16357097687889,0.0011293957880722826
96000.0,407722.59480582643,6785822.594805826,-0.2024142767713706,108.4223723761742,0.001129444795515202
98000.0,407585.1838055197,6785685.18380552,0.1257085546767515,110.68134704354256,0.0011294899325027055
100000.0,407884.9363481505,6785984.9363481505,0.030847125476637427,112.94021497434848,0.0011293895467756631
102000.0,407617.86599227786,6785717.865992278,-0.176772745351103,115.19905709632214,0.001129477845874387
104000.0,407633.59974075854,6785733.599740759,0.18177108096394765,117.45805058633994,0.0011294720013194264
106000.0,407856.923864075,6785956.923864075,-0.06596850148792412,119.71688949172139,0.0011293970582954148
108000.0,407533.79794778023,6785633.79794778,-0.10982056287062206,121.97578522915006,0.0011295040181739616
110000.0,407697.1407238534,6785797.140723853,0.19356145790414808,124.23477520833286,0.0011294490348081573
112000.0,407788.99824853893,6785888.998248539,-0.14793576106500034,126.49360053189228,0.0011294178545940257
114000.0,407485.20788943954,6785585.20788944,-0.01753700216580206,128.7525526352197,0.001129518378861896
116000.0,407755.4162483262,6785855.416248326,0.1582937259653401,131.01152023541238,0.0011294278209337337
118000.0,407692.2046188442,6785792.204618844,-0.195381070745678,133.27035327232375,0.0011294482598983142
120000.0,407478.6558069596,6785578.65580696,0.07800563005255283,135.52935355487682,0.0011295187434389304
122000.0,407789.24543391075,6785889.245433911,0.0843365197537504,137.7882878113005,0.0011294147442412804
124000.0,407584.4808090115,6785684.4808090115,-0.1969618023700694,140.04715062272152,0.0011294823037663394
126000.0,407510.2167904619,6785610.216790462,0.15393000334548923,142.3061820585451,0.0011295064186485255
128000.0,407785.41272718366,6785885.412727184,-0.010493005190393822,144.56508266377813,0.0011294142032772744
130000.0,407486.3270182153,6785586.327018215,-0.15249811246712083,146.82399274043925,0.0011295131618305632
132000.0,407567.2758081304,6785667.27580813,0.19229235267547448,149.08303347380175,0.0011294856047733646
134000.0,407739.7174702389,6785839.717470239,-0.10369599902335291,151.34191064763732,0.0011294275962033466
136000.0,407415.94847147167,6785515.948471472,-0.0724468317395998,153.6008768211999,0.0011295347727568886
138000.0,407630.95433403645,6785730.954334036,0.18376465728650707,155.85990536426135,0.0011294625870675002
140000.0,407657.67755495105,6785757.677554951,-0.17287298823005406,158.11877763142363,0.0011294530868001939
142000.0,407384.91789661814,6785484.917896618,0.023950684733192756,160.3777979589334,0.0011295432829383123
144000.0,407680.75612484105,6785780.756124841,0.13049335299129203,162.63679839567934,0.0011294441885827161
146000.0,407553.8389978595,6785653.8389978595,-0.2016011633312614,164.89568799738439,0.0011294858337718098
148000.0,407395.4519112408,6785495.451911241,0.11368738038590104,167.15475016442105,0.0011295379540755476
150000.0,407699.64679976925,6785799.646799769,0.04521073198573854,169.41371585847156,0.0011294360793300902
152000.0,407447.7881834209,6785547.788183421,-0.1830110218696636,171.67264347646633,0.001129519317326654
154000.0,407439.7344902009,6785539.734490201,0.17528576775014754,173.93172779784473,0.0011295213886773456
156000.0,407677.8900957955,6785777.8900957955,-0.05162028040938152,176.19066306454704,0.0011294414999166904
158000.0,407359.5545730023,6785459.554573002,-0.12160308981892108,178.44964291079364,0.0011295468691224725
160000.0,407501.92875795905,6785601.928757959,0.19415928678838762,180.7087270751172,0.0011294988597950343
162000.0,407615.4714269787,6785715.471426979,-0.136979387643174,182.9676460820274,0.0011294604553712647
164000.0,407304.9830928752,6785404.983092875,-0.03207723843785555,185.2266825167525,0.0011295632131731246
166000.0,407561.95981465373,6785661.959814654,0.16574108512723387,187.48574685600687,0.0011294770509033426
168000.0,407522.06326974183,6785622.063269742,-0.1903849634009881,189.744670285821,0.0011294897265744167
170000.0,407291.946448192,6785391.946448192,0.06420098269687567,192.00375672976102,0.0011295657277146406
172000.0,407600.19960731175,6785700.199607312,0.09686998751120889,194.26278892556172,0.0011294624959456573
174000.0,407414.856305778,6785514.856305778,-0.1991632320063673,196.5217389805459,0.0011295235914913818
176000.0,407318.2012811769,6785418.201281177,0.1441442334664977,198.78085952306617,0.0011295551596187526
178000.0,407602.3358849408,6785702.335884941,0.004012790123458939,201.03985758135087,0.0011294599588583315
180000.0,407314.09802528284,6785414.098025283,-0.16120650378911822,203.2988527370114,0.0011295553095816684
182000.0,407372.23367621657,6785472.233676217,0.18878657121440912,205.55798599296426,0.0011295353428178569
184000.0,407562.6240117559,6785662.624011756,-0.09060650789751963,207.81695867796455,0.0011294713517860815
186000.0,407238.7339904327,6785338.733990433,-0.08562477779031229,210.0760092087062,0.0011295785727348459
